,Label
20379,2
36434,5
23701,4
34233,5
8365,6
23083,2
14813,1
24467,3
1629,6
28682,5
11931,1
31418,5
10997,1
27195,3
12422,1
35861,5
19796,2
31181,5
17466,1
27227,3
34303,5
17783,2
1308,6
34197,5
17495,1
13050,1
34387,5
27772,3
19926,2
26188,3
4919,6
4656,6
23696,4
24061,4
33274,5
10770,1
20784,2
33180,5
635,6
12716,1
14381,1
31103,5
32014,5
6555,6
15020,1
17680,2
21910,2
2746,6
7145,6
23082,2
15359,1
17290,1
11124,1
11952,1
12681,1
11610,1
30214,5
34532,5
14905,1
2825,6
18651,2
33405,5
14037,1
22312,2
17878,2
7323,6
34986,5
23734,4
7095,6
20352,2
23294,4
37338,5
25342,3
26871,3
25932,3
17360,1
29754,5
18345,2
31286,5
23433,4
1399,6
6677,6
18954,2
5270,6
7317,6
2362,6
27346,3
8590,6
22721,2
15328,1
5737,6
14464,1
7152,6
1265,6
13455,1
12433,1
9423,1
9253,1
31465,5
874,6
10985,1
28911,5
25373,3
3845,6
9100,1
35118,5
13812,1
15690,1
5939,6
29793,5
18131,2
18325,2
10668,1
6586,6
33035,5
16205,1
19747,2
15369,1
27475,3
22191,2
7490,6
10609,1
9160,1
29016,5
21202,2
31349,5
10301,1
10325,1
5863,6
3472,6
27680,3
25482,3
12938,1
6606,6
32265,5
11180,1
13672,1
13281,1
34782,5
34968,5
33818,5
8265,6
19376,2
19415,2
11055,1
29441,5
5602,6
21390,2
23405,4
32730,5
18789,2
2902,6
10535,1
7741,6
32100,5
36239,5
4125,6
35574,5
11407,1
12185,1
11727,1
19595,2
27445,3
21757,2
13370,1
34502,5
21647,2
32215,5
19409,2
18252,2
2171,6
36728,5
8831,6
30272,5
27981,5
33086,5
25166,3
24679,3
5924,6
7948,6
4030,6
19498,2
20619,2
11848,1
20839,2
17275,1
27059,3
25368,3
5327,6
36353,5
628,6
19611,2
1611,6
27929,5
34955,5
17212,1
19517,2
34615,5
33923,5
19077,2
32203,5
13356,1
22620,2
28319,5
13415,1
31186,5
12179,1
31672,5
25715,3
20347,2
7980,6
34927,5
26854,3
7937,6
17962,2
23074,2
4676,6
34988,5
21239,2
10069,1
34957,5
6221,6
33206,5
29540,5
25085,3
6372,6
21013,2
36788,5
3808,6
8848,6
976,6
26319,3
32077,5
5654,6
34786,5
9950,1
22864,2
1931,6
23013,2
18608,2
23268,4
21401,2
25557,3
12110,1
334,6
18390,2
26949,3
20058,2
8452,6
5864,6
27528,3
18730,2
8485,6
23759,4
22778,2
9893,1
24095,4
26945,3
2637,6
3750,6
32462,5
25834,3
10771,1
2882,6
29872,5
8548,6
32945,5
14183,1
11342,1
34620,5
8826,6
17877,2
7668,6
9974,1
25402,3
26396,3
35535,5
29385,5
31585,5
22466,2
6971,6
30828,5
27926,5
34691,5
11156,1
8442,6
25056,3
10229,1
20155,2
25989,3
17542,2
31712,5
16917,1
13046,1
26859,3
8900,6
16727,1
2339,6
16177,1
24784,3
14805,1
5569,6
23565,4
11613,1
7470,6
28369,5
17040,1
4201,6
30524,5
16329,1
33729,5
12515,1
19062,2
17797,2
24075,4
18939,2
15932,1
12839,1
13875,1
31719,5
2445,6
5156,6
15706,1
1989,6
33505,5
256,6
29617,5
15781,1
20965,2
16198,1
14549,1
26781,3
18233,2
23236,4
857,6
36368,5
24982,3
16220,1
15333,1
16433,1
2767,6
4126,6
25096,3
9409,1
30846,5
21044,2
24636,3
12584,1
34972,5
35452,5
26955,3
18311,2
13808,1
2645,6
27285,3
32423,5
7298,6
26377,3
13869,1
33797,5
15140,1
32623,5
6488,6
299,6
21403,2
24475,3
14362,1
35456,5
28905,5
18757,2
18615,2
36185,5
20085,2
34971,5
21567,2
29939,5
12529,1
22810,2
23795,4
2016,6
531,6
36463,5
21899,2
8201,6
16114,1
26057,3
3143,6
27188,3
33036,5
30040,5
1507,6
29408,5
6023,6
33230,5
24900,3
29665,5
9136,1
34992,5
26975,3
24091,4
31496,5
5553,6
2635,6
19418,2
18258,2
35743,5
26372,3
29589,5
35482,5
36846,5
8105,6
6941,6
16239,1
3109,6
6335,6
24595,3
14692,1
15719,1
4416,6
2540,6
25780,3
23544,4
17236,1
13047,1
2437,6
15408,1
29159,5
13388,1
27097,3
14004,1
35374,5
17599,2
14770,1
14492,1
14854,1
21377,2
25115,3
12638,1
3669,6
23169,4
11571,1
31992,5
23695,4
19412,2
29700,5
2224,6
23020,2
11582,1
20109,2
31872,5
13821,1
13185,1
23144,4
33045,5
14422,1
34581,5
4151,6
5482,6
28256,5
3126,6
24254,3
3680,6
1376,6
23577,4
1083,6
31097,5
28283,5
30732,5
15445,1
16164,1
27955,5
31882,5
10297,1
18666,2
4020,6
19002,2
546,6
24865,3
14626,1
20098,2
5862,6
21380,2
25591,3
33136,5
32183,5
20599,2
37229,5
5164,6
30390,5
10764,1
21868,2
19471,2
23564,4
31994,5
27234,3
25736,3
36449,5
17400,1
12506,1
19405,2
12350,1
12365,1
29002,5
2207,6
1296,6
33813,5
20220,2
26751,3
7294,6
32416,5
34046,5
33441,5
1368,6
6129,6
22197,2
11165,1
35977,5
36106,5
25734,3
13418,1
34098,5
34247,5
294,6
11701,1
237,6
27775,3
25697,3
28715,5
18900,2
19795,2
35691,5
6923,6
23383,4
1638,6
1075,6
23829,4
7927,6
9604,1
33518,5
5801,6
27648,3
33336,5
17869,2
13478,1
13889,1
34241,5
24177,3
36138,5
27694,3
2804,6
21586,2
25841,3
21630,2
7682,6
23575,4
22929,2
21470,2
12966,1
27705,3
16315,1
16070,1
33690,5
32298,5
26944,3
3888,6
10854,1
25764,3
7082,6
22540,2
24826,3
27736,3
17868,2
8754,6
34159,5
19257,2
35583,5
34561,5
22517,2
20894,2
12073,1
9643,1
19058,2
34280,5
18036,2
19419,2
16117,1
23566,4
28696,5
7521,6
26974,3
28308,5
12337,1
12112,1
15388,1
32589,5
1706,6
23248,4
30048,5
35996,5
28370,5
3762,6
12685,1
5489,6
32562,5
23124,4
15767,1
9365,1
1072,6
21158,2
13461,1
5744,6
9358,1
25052,3
13896,1
1349,6
23235,4
36894,5
18595,2
33173,5
105,6
15881,1
30931,5
8165,6
6142,6
37357,5
18291,2
33056,5
31875,5
29204,5
35011,5
22362,2
3214,6
898,6
14817,1
8796,6
20472,2
27289,3
29344,5
16023,1
4591,6
11224,1
20364,2
30277,5
37239,5
27076,3
19277,2
14327,1
22839,2
8497,6
2101,6
5034,6
18198,2
5616,6
2454,6
5684,6
1836,6
15750,1
28167,5
26676,3
12268,1
25239,3
21993,2
4278,6
19629,2
3025,6
29687,5
21316,2
29305,5
12118,1
27011,3
23780,4
36175,5
19537,2
32303,5
35004,5
36754,5
28066,5
19414,2
19139,2
13780,1
10202,1
17505,2
13147,1
25924,3
5638,6
32581,5
11617,1
7357,6
22662,2
6561,6
22831,2
18673,2
33210,5
4519,6
15307,1
25877,3
33588,5
21562,2
5965,6
15928,1
13834,1
2059,6
3596,6
17476,1
18388,2
1112,6
34223,5
32531,5
27866,3
16063,1
21908,2
15693,1
27207,3
23993,4
8634,6
2119,6
12218,1
16648,1
21088,2
25815,3
13722,1
35470,5
23994,4
11733,1
18294,2
29191,5
12853,1
27876,3
8840,6
25579,3
24840,3
3896,6
15315,1
1795,6
4246,6
29004,5
21614,2
30760,5
24691,3
28621,5
18081,2
12082,1
12039,1
34382,5
30449,5
28069,5
19792,2
18414,2
19253,2
30889,5
8168,6
7154,6
8974,6
981,6
35648,5
20593,2
5780,6
753,6
19110,2
29283,5
14029,1
2089,6
8668,6
14259,1
8710,6
19562,2
10886,1
31946,5
16826,1
24888,3
5091,6
7847,6
26739,3
32905,5
36814,5
1504,6
20624,2
7699,6
35760,5
6792,6
7115,6
23599,4
11382,1
28247,5
7513,6
14582,1
30328,5
21181,2
31853,5
8731,6
26932,3
35838,5
19337,2
4612,6
16885,1
31670,5
10924,1
17394,1
21999,2
9442,1
2551,6
958,6
33435,5
33617,5
24646,3
26846,3
22379,2
13407,1
2412,6
11304,1
33270,5
13604,1
18477,2
11072,1
3794,6
12235,1
6748,6
1391,6
20343,2
3055,6
27692,3
25003,3
2126,6
10671,1
19349,2
12221,1
25509,3
8074,6
27360,3
7964,6
3170,6
1214,6
24130,4
16000,1
7890,6
12144,1
32052,5
11644,1
34049,5
26317,3
9498,1
36952,5
26207,3
10648,1
22814,2
18385,2
7337,6
9398,1
34485,5
16892,1
22425,2
400,6
6545,6
10547,1
19731,2
3909,6
27252,3
33837,5
27468,3
30865,5
13835,1
15096,1
8976,6
7936,6
25952,3
30209,5
14462,1
399,6
28216,5
12216,1
18601,2
10783,1
6444,6
32201,5
35092,5
22029,2
36022,5
10912,1
13456,1
12183,1
31383,5
14425,1
13397,1
35227,5
2647,6
35450,5
5717,6
20812,2
22769,2
13882,1
18722,2
7198,6
9597,1
35367,5
37384,5
28951,5
34997,5
11832,1
25002,3
7918,6
37163,5
16560,1
2444,6
22850,2
3457,6
3796,6
7606,6
26558,3
3707,6
1318,6
12602,1
16236,1
20249,2
30904,5
13620,1
786,6
27995,5
3342,6
22086,2
28476,5
15087,1
33913,5
14992,1
29865,5
8486,6
712,6
4639,6
867,6
5747,6
35182,5
31341,5
26077,3
24904,3
16258,1
21146,2
31308,5
30971,5
8774,6
11091,1
30830,5
10586,1
12135,1
30462,5
23445,4
17118,1
34023,5
24740,3
31859,5
16816,1
36356,5
37066,5
12861,1
950,6
8274,6
27759,3
30733,5
35999,5
12270,1
9323,1
22284,2
1906,6
2998,6
31724,5
18137,2
11246,1
8313,6
19503,2
31449,5
10201,1
13166,1
24615,3
9499,1
28602,5
4111,6
29023,5
289,6
16884,1
3271,6
19529,2
13625,1
29183,5
13775,1
20835,2
11341,1
5143,6
35270,5
21452,2
34675,5
8183,6
1679,6
2380,6
23582,4
20086,2
22072,2
8624,6
2443,6
15631,1
10675,1
24128,4
16373,1
5568,6
34663,5
16041,1
1160,6
20756,2
18920,2
17253,1
11388,1
29727,5
24425,3
3360,6
24341,3
5120,6
16426,1
13257,1
8832,6
9847,1
11632,1
9437,1
35304,5
7467,6
17865,2
1969,6
10730,1
27451,3
35891,5
12189,1
27865,3
26019,3
30638,5
26315,3
20927,2
15961,1
5214,6
12123,1
29175,5
4284,6
36941,5
37270,5
2985,6
30331,5
32685,5
15228,1
28433,5
2175,6
34251,5
26227,3
30880,5
3496,6
29695,5
24800,3
1269,6
20682,2
10295,1
35298,5
8033,6
33271,5
34901,5
8812,6
13238,1
28073,5
26301,3
1879,6
22243,2
16874,1
17075,1
20555,2
19612,2
31238,5
2473,6
2873,6
2389,6
1747,6
36130,5
19483,2
6239,6
33087,5
21115,2
17704,2
6653,6
34486,5
3766,6
28064,5
10112,1
35284,5
26036,3
3735,6
27566,3
11210,1
31218,5
26663,3
14405,1
26721,3
15784,1
14316,1
22100,2
23554,4
22582,2
31517,5
18173,2
23443,4
30543,5
8658,6
11065,1
26486,3
2458,6
9315,1
36958,5
10473,1
27795,3
20516,2
12852,1
30884,5
21440,2
2153,6
7706,6
13303,1
2405,6
9856,1
30711,5
17280,1
23127,4
27714,3
35034,5
14444,1
14119,1
12466,1
21238,2
8479,6
17838,2
11814,1
27028,3
24502,3
30029,5
18366,2
2938,6
29988,5
34864,5
36470,5
29621,5
17590,2
3581,6
9458,1
12766,1
1824,6
7281,6
18481,2
16512,1
10635,1
17772,2
16422,1
32807,5
7286,6
15721,1
35666,5
3267,6
36080,5
34717,5
21979,2
34059,5
6464,6
23102,2
24924,3
8664,6
9879,1
9880,1
4837,6
1254,6
24186,3
9614,1
178,6
15233,1
26559,3
9603,1
36643,5
35894,5
13725,1
24652,3
7144,6
14758,1
8630,6
28312,5
13805,1
18159,2
32937,5
15519,1
17271,1
30612,5
14895,1
35167,5
11576,1
20632,2
9130,1
21638,2
2988,6
10493,1
10372,1
32664,5
20548,2
8078,6
12464,1
25340,3
33177,5
19816,2
32969,5
33189,5
29373,5
11755,1
23425,4
22231,2
12578,1
31013,5
37209,5
16541,1
32248,5
7268,6
773,6
13788,1
26892,3
26355,3
9035,6
21892,2
962,6
12699,1
17777,2
11584,1
1386,6
175,6
27615,3
5634,6
33309,5
20316,2
17339,1
21010,2
3156,6
26678,3
3994,6
33128,5
17656,2
1226,6
844,6
19808,2
16837,1
25081,3
497,6
35844,5
12262,1
21264,2
665,6
23826,4
18030,2
9936,1
3568,6
8490,6
10225,1
3362,6
30637,5
33114,5
21727,2
27250,3
19190,2
37087,5
32650,5
14875,1
3206,6
35770,5
13450,1
26902,3
3598,6
20359,2
18339,2
23803,4
15914,1
2865,6
8545,6
20073,2
3443,6
27313,3
2973,6
37328,5
34795,5
7352,6
27833,3
26247,3
1388,6
10923,1
7891,6
20084,2
33685,5
21997,2
9459,1
26803,3
23118,4
32355,5
10441,1
30731,5
11372,1
15226,1
1852,6
3701,6
7610,6
17842,2
1085,6
1683,6
13484,1
22121,2
29383,5
7929,6
33468,5
13027,1
8159,6
21548,2
7180,6
36272,5
12225,1
34443,5
11956,1
20124,2
29276,5
31435,5
24387,3
2022,6
20490,2
22330,2
6227,6
27650,3
17699,2
21961,2
7667,6
1449,6
3099,6
30395,5
31382,5
11346,1
23323,4
31267,5
20308,2
11280,1
8660,6
21136,2
36383,5
26911,3
10308,1
16510,1
3032,6
6340,6
24965,3
22016,2
13164,1
23474,4
5381,6
16330,1
22787,2
36770,5
1472,6
1332,6
4878,6
17602,2
18186,2
28149,5
12368,1
1459,6
31806,5
13457,1
33471,5
35079,5
33416,5
9405,1
29043,5
484,6
2327,6
28700,5
5571,6
16166,1
28249,5
34693,5
4219,6
23550,4
17688,2
17330,1
6454,6
36129,5
13799,1
24548,3
5967,6
35603,5
28649,5
23463,4
36889,5
9501,1
6922,6
19904,2
31976,5
27785,3
21338,2
16159,1
26971,3
7968,6
13902,1
313,6
25843,3
34494,5
15732,1
1595,6
20442,2
8247,6
34207,5
2048,6
29757,5
29697,5
19764,2
5013,6
9477,1
19011,2
32901,5
28812,5
12283,1
12453,1
13559,1
19251,2
2686,6
22328,2
17882,2
32004,5
8426,6
8445,6
32934,5
11335,1
13006,1
6622,6
28239,5
3037,6
18236,2
34157,5
26957,3
36817,5
10922,1
32196,5
7175,6
8302,6
15003,1
30053,5
29743,5
911,6
30860,5
11968,1
5337,6
22914,2
24811,3
33207,5
14114,1
26119,3
15150,1
10796,1
18748,2
32467,5
35681,5
7511,6
13906,1
27322,3
15615,1
10170,1
206,6
21466,2
32663,5
19596,2
34444,5
6194,6
3115,6
25853,3
31706,5
28744,5
24958,3
30683,5
3774,6
30680,5
1260,6
20003,2
7381,6
2799,6
4993,6
28171,5
28691,5
403,6
35282,5
27799,3
20125,2
28002,5
18134,2
8087,6
6065,6
6878,6
14528,1
12874,1
17715,2
1189,6
19689,2
19790,2
27914,5
37401,5
36923,5
3863,6
1735,6
18982,2
37007,5
36033,5
10519,1
8841,6
6876,6
11303,1
7330,6
10902,1
23111,2
11905,1
26989,3
29495,5
15082,1
9505,1
942,6
1403,6
29688,5
4224,6
12326,1
29525,5
12091,1
18498,2
5444,6
13150,1
23832,4
4778,6
979,6
30831,5
23352,4
8379,6
33997,5
20095,2
12004,1
10689,1
26905,3
28270,5
9212,1
12725,1
30571,5
24286,3
17681,2
35947,5
1669,6
2123,6
35901,5
19732,2
35469,5
26165,3
34632,5
6908,6
30661,5
15611,1
29748,5
17029,1
20539,2
23762,4
5607,6
28214,5
20377,2
18824,2
29890,5
18913,2
17478,1
28728,5
17936,2
28705,5
25094,3
9283,1
29993,5
1786,6
17592,2
10809,1
23714,4
26497,3
6414,6
19121,2
2602,6
29420,5
35150,5
3919,6
5150,6
31836,5
33353,5
5373,6
24137,4
25836,3
15718,1
36278,5
35348,5
32179,5
19870,2
311,6
17299,1
35677,5
22071,2
1062,6
34980,5
7624,6
6717,6
7912,6
29925,5
30152,5
18062,2
17913,2
13740,1
26295,3
23738,4
2194,6
36974,5
6514,6
32431,5
2915,6
15000,1
36865,5
25479,3
25140,3
22797,2
25483,3
8466,6
22114,2
35290,5
3306,6
23472,4
27447,3
30101,5
34953,5
27691,3
5822,6
118,6
6332,6
14622,1
11580,1
27573,3
33887,5
7077,6
14524,1
186,6
10256,1
5045,6
26235,3
22600,2
5272,6
5609,6
16334,1
30708,5
37112,5
27121,3
15444,1
28496,5
31999,5
5098,6
7289,6
18803,2
30339,5
9701,1
10939,1
4525,6
35192,5
8178,6
27075,3
22804,2
30205,5
30998,5
30421,5
28125,5
1319,6
22474,2
20387,2
5470,6
20817,2
10733,1
34483,5
12441,1
22340,2
4742,6
3523,6
18276,2
11067,1
30872,5
25044,3
57,6
8609,6
31409,5
14434,1
14330,1
33226,5
14658,1
15903,1
1501,6
16454,1
2557,6
24872,3
17515,2
15480,1
9026,6
21508,2
21284,2
23084,2
29425,5
910,6
35576,5
12305,1
4805,6
17301,1
29921,5
465,6
7733,6
15092,1
9518,1
17618,2
1294,6
31197,5
18794,2
32445,5
5926,6
22566,2
20289,2
17017,1
16158,1
16254,1
11634,1
20475,2
3154,6
5086,6
31395,5
2816,6
28689,5
8920,6
24485,3
21683,2
9967,1
614,6
8945,6
25131,3
35823,5
31749,5
13724,1
17145,1
26131,3
14292,1
18581,2
26474,3
8246,6
25722,3
13863,1
13092,1
19632,2
14816,1
34199,5
9430,1
1812,6
268,6
35599,5
12859,1
13099,1
27806,3
25454,3
3557,6
1565,6
14619,1
20872,2
1443,6
1453,6
34900,5
7498,6
8890,6
23914,4
5229,6
3536,6
36104,5
25987,3
23338,4
36086,5
33178,5
16902,1
13846,1
17559,2
18452,2
3689,6
31898,5
6181,6
31983,5
526,6
36471,5
20126,2
5170,6
11302,1
17248,1
9197,1
6751,6
33074,5
31321,5
31598,5
36771,5
34948,5
3812,6
33300,5
13549,1
1161,6
23497,4
33423,5
17228,1
22188,2
18259,2
19678,2
30369,5
26110,3
10545,1
6939,6
20667,2
6795,6
3584,6
25030,3
3200,6
1743,6
33091,5
32202,5
12163,1
22069,2
32486,5
34313,5
18769,2
35005,5
1667,6
8373,6
9942,1
13014,1
31864,5
50,6
30151,5
35733,5
27668,3
28340,5
7639,6
37360,5
21640,2
79,6
6489,6
22645,2
3258,6
1233,6
23503,4
23507,4
32259,5
11712,1
11702,1
31519,5
20704,2
10293,1
21043,2
34113,5
11515,1
18876,2
19567,2
23789,4
7395,6
27206,3
8234,6
33976,5
21235,2
20,6
6315,6
17826,2
33158,5
17981,2
27090,3
24118,4
5650,6
36694,5
28438,5
35581,5
24903,3
33603,5
30019,5
14560,1
16027,1
10079,1
19579,2
36992,5
30598,5
509,6
36567,5
5845,6
12567,1
12595,1
12746,1
20301,2
31524,5
10482,1
3050,6
2394,6
34711,5
7325,6
22347,2
1615,6
31368,5
27054,3
36311,5
28031,5
8540,6
37111,5
29747,5
18040,2
25912,3
8649,6
33343,5
304,6
23214,4
37272,5
19032,2
21772,2
19101,2
7089,6
2932,6
30663,5
34121,5
12061,1
8022,6
27950,5
34319,5
6451,6
28491,5
7034,6
31228,5
265,6
15239,1
23900,4
491,6
15134,1
14838,1
13830,1
21011,2
5303,6
2083,6
1299,6
20984,2
32744,5
3350,6
22458,2
19098,2
36584,5
6959,6
28416,5
5178,6
13530,1
20268,2
3784,6
23154,4
15747,1
20064,2
15563,1
6598,6
20338,2
4073,6
6301,6
33524,5
15019,1
5875,6
5377,6
21335,2
31066,5
34852,5
2064,6
15141,1
16183,1
22988,2
22777,2
608,6
35821,5
5160,6
26290,3
35982,5
433,6
30372,5
8805,6
10610,1
4678,6
24240,3
34887,5
8345,6
7076,6
26646,3
6735,6
30943,5
6524,6
6843,6
29032,5
17639,2
3451,6
3334,6
13796,1
26814,3
13300,1
27590,3
9549,1
26492,3
23370,4
27969,5
20146,2
12496,1
33040,5
18154,2
4542,6
5271,6
10032,1
34398,5
1256,6
36761,5
7567,6
17951,2
33698,5
34048,5
23671,4
24435,3
30006,5
16360,1
16629,1
4622,6
5696,6
14155,1
32348,5
32148,5
1309,6
37293,5
36177,5
24712,3
6850,6
5767,6
27681,3
36885,5
21223,2
35940,5
24676,3
31748,5
24803,3
18045,2
23855,4
12406,1
11475,1
6851,6
25849,3
24002,4
3538,6
18944,2
23951,4
23650,4
4185,6
13716,1
35985,5
28866,5
10629,1
16436,1
8693,6
29106,5
18246,2
22751,2
23675,4
28671,5
15899,1
23390,4
5234,6
34061,5
31755,5
25993,3
7559,6
30528,5
12823,1
19840,2
29281,5
24188,3
20348,2
18631,2
31550,5
30191,5
6839,6
20285,2
23475,4
5825,6
17388,1
22382,2
4856,6
9063,6
3545,6
7386,6
13610,1
23257,4
34587,5
23660,4
31694,5
9804,1
25578,3
23181,4
19740,2
27009,3
22028,2
24007,4
7374,6
14732,1
19502,2
30298,5
8224,6
3036,6
20625,2
3802,6
1961,6
4757,6
890,6
32144,5
19154,2
15949,1
13650,1
10829,1
20128,2
139,6
15004,1
14984,1
10465,1
25880,3
1292,6
3558,6
9560,1
27945,5
29802,5
11223,1
1120,6
14008,1
33329,5
7770,6
2311,6
4428,6
35636,5
26649,3
37148,5
17586,2
9104,1
34875,5
26737,3
1788,6
25289,3
12869,1
17531,2
21167,2
20405,2
4699,6
11620,1
12955,1
14512,1
5533,6
28949,5
10449,1
25992,3
31330,5
13265,1
25137,3
18534,2
1115,6
4101,6
19551,2
25231,3
11188,1
6134,6
18145,2
22220,2
32440,5
14882,1
28110,5
14439,1
4353,6
29907,5
24147,3
36122,5
4418,6
26413,3
29789,5
30027,5
19728,2
14927,1
17482,1
32396,5
7759,6
2740,6
32289,5
19242,2
17585,2
22906,2
21945,2
23580,4
29437,5
30610,5
27180,3
20256,2
32826,5
16751,1
18283,2
8996,6
2994,6
7003,6
14754,1
4784,6
18536,2
5563,6
17780,2
20162,2
5582,6
27118,3
18079,2
13798,1
34120,5
4851,6
35689,5
28991,5
9254,1
11806,1
9041,6
7803,6
37174,5
21695,2
15716,1
34815,5
2015,6
28736,5
7120,6
2934,6
35057,5
5003,6
5832,6
34214,5
25167,3
26758,3
20051,2
6976,6
7946,6
35610,5
1744,6
21110,2
8070,6
9800,1
24853,3
1856,6
12388,1
805,6
33521,5
19287,2
23960,4
7751,6
23138,4
22875,2
23992,4
15942,1
10896,1
35812,5
25425,3
17595,2
35473,5
15086,1
25113,3
7932,6
31324,5
29479,5
12007,1
21666,2
22552,2
2034,6
18634,2
31714,5
17315,1
32104,5
14762,1
23023,2
19416,2
7712,6
30470,5
17113,1
1320,6
36469,5
21988,2
31629,5
13671,1
9241,1
7159,6
21982,2
21156,2
29213,5
6713,6
16264,1
11503,1
19541,2
37400,5
9165,1
19753,2
13072,1
36050,5
31899,5
32082,5
23033,2
18551,2
8981,6
19694,2
6390,6
31554,5
6104,6
34640,5
15332,1
36181,5
17786,2
35775,5
27010,3
11560,1
27601,3
9620,1
28442,5
25617,3
8791,6
2630,6
22409,2
12476,1
9023,6
847,6
27264,3
21734,2
30341,5
4097,6
3542,6
36930,5
17848,2
11845,1
35163,5
5712,6
15466,1
30097,5
24466,3
15700,1
2875,6
16049,1
35584,5
28175,5
36813,5
23147,4
15878,1
19992,2
20100,2
30427,5
20633,2
1701,6
7563,6
14520,1
9306,1
12765,1
4654,6
14023,1
24915,3
33317,5
11518,1
21880,2
581,6
2916,6
13222,1
18979,2
247,6
23846,4
792,6
34077,5
18047,2
15293,1
11529,1
26353,3
18038,2
12145,1
27558,3
27619,3
35523,5
24709,3
31443,5
19386,2
10776,1
19027,2
10366,1
37399,5
26680,3
25468,3
32631,5
8392,6
14087,1
1202,6
1750,6
9462,1
2677,6
13694,1
7855,6
22478,2
2744,6
15965,1
37102,5
32177,5
27820,3
8171,6
3562,6
13771,1
16916,1
6808,6
8914,6
27443,3
28681,5
26938,3
9118,1
30132,5
27167,3
10103,1
27136,3
20259,2
5807,6
24868,3
26713,3
31499,5
33571,5
12620,1
22420,2
29989,5
13814,1
21299,2
18093,2
25504,3
29053,5
34116,5
11562,1
13296,1
10136,1
20215,2
22441,2
3446,6
34320,5
33009,5
14308,1
22516,2
5422,6
11854,1
27910,3
15149,1
15272,1
34165,5
36296,5
8963,6
28871,5
15439,1
10231,1
10066,1
11329,1
14375,1
26879,3
4846,6
22209,2
8160,6
35776,5
14018,1
2426,6
29087,5
31620,5
17099,1
6862,6
16680,1
2292,6
15457,1
28620,5
7065,6
26590,3
6478,6
26470,3
3016,6
12176,1
3163,6
10839,1
32101,5
27282,3
15560,1
1177,6
8613,6
33131,5
36332,5
1297,6
29637,5
28313,5
29995,5
729,6
11685,1
17169,1
332,6
10631,1
11729,1
12184,1
5260,6
8847,6
562,6
25064,3
9164,1
1796,6
27507,3
27663,3
1478,6
18555,2
34163,5
34131,5
10460,1
14418,1
36573,5
23068,2
36913,5
4556,6
18316,2
28037,5
16051,1
1558,6
5424,6
11663,1
11552,1
5217,6
16522,1
37205,5
32393,5
253,6
9772,1
16539,1
18570,2
31765,5
5207,6
13396,1
36215,5
4809,6
24545,3
20736,2
28531,5
27016,3
1236,6
35508,5
4880,6
5520,6
30942,5
34593,5
20609,2
2408,6
11943,1
18903,2
23295,4
36167,5
5240,6
32932,5
7043,6
16494,1
20604,2
12402,1
28832,5
1774,6
32251,5
22136,2
19564,2
1038,6
37079,5
19737,2
29370,5
22268,2
12897,1
30252,5
21559,2
25127,3
19683,2
24236,3
13683,1
16588,1
35878,5
33711,5
2730,6
10950,1
24791,3
5252,6
21219,2
12173,1
9968,1
5191,6
34748,5
22352,2
9134,1
7439,6
3458,6
17857,2
34511,5
30120,5
20174,2
27675,3
4156,6
31953,5
7117,6
33510,5
5667,6
2999,6
14542,1
13910,1
7774,6
23770,4
31259,5
30121,5
21844,2
670,6
11874,1
24400,3
20541,2
19203,2
5071,6
27773,3
1282,6
34548,5
2729,6
5,6
19324,2
24776,3
5793,6
26289,3
5843,6
5915,6
24810,3
3408,6
20131,2
5180,6
12644,1
36135,5
18482,2
31923,5
7711,6
16170,1
31543,5
3074,6
33218,5
25075,3
4358,6
3857,6
12838,1
6757,6
16009,1
3453,6
31926,5
8965,6
29474,5
2524,6
36051,5
18016,2
36702,5
15201,1
32166,5
16801,1
34422,5
37091,5
30025,5
9070,6
11051,1
13997,1
633,6
17335,1
18250,2
2066,6
20970,2
6030,6
17485,1
22944,2
19626,2
34285,5
6479,6
14974,1
2554,6
27081,3
19673,2
4290,6
15492,1
32839,5
28792,5
2417,6
9486,1
11891,1
20866,2
24394,3
34209,5
29171,5
22981,2
36137,5
22848,2
15405,1
30622,5
27561,3
5826,6
762,6
33424,5
5480,6
30634,5
6468,6
12233,1
32684,5
19741,2
16024,1
963,6
26472,3
34175,5
27737,3
29341,5
36006,5
18662,2
22860,2
8090,6
31595,5
15980,1
18679,2
20881,2
18597,2
13474,1
28257,5
22177,2
3159,6
13337,1
16073,1
34189,5
284,6
9311,1
5983,6
7585,6
9447,1
8288,6
31316,5
4261,6
16142,1
4540,6
27633,3
36520,5
9016,6
5586,6
30648,5
12969,1
35321,5
36201,5
2406,6
34151,5
4503,6
24968,3
18063,2
13720,1
12095,1
14026,1
597,6
17055,1
25835,3
16699,1
4350,6
17696,2
9948,1
17486,1
9792,1
19573,2
16213,1
14175,1
7960,6
25642,3
23432,4
15950,1
30689,5
3333,6
35885,5
17985,2
11366,1
25283,3
10895,1
6821,6
16485,1
7285,6
10374,1
18092,2
6154,6
36305,5
16918,1
6530,6
14185,1
8772,6
18642,2
33970,5
3369,6
29605,5
5018,6
14151,1
32677,5
20027,2
37366,5
14987,1
16782,1
32350,5
18066,2
36806,5
25864,3
35988,5
35188,5
18292,2
16471,1
33928,5
36096,5
22153,2
18526,2
24206,3
26869,3
28147,5
23360,4
24611,3
14642,1
27790,3
15166,1
2433,6
10528,1
2364,6
